Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 1.310929	Val Loss: 1.357406	Val Acc: 54.6
Train Epoch: 6 [12800/49000 (26%)]	Train Loss: 1.300375	Val Loss: 1.361854	Val Acc: 54.4
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 1.293821	Val Loss: 1.342859	Val Acc: 54.1
Train Epoch: 6 [17920/49000 (36%)]	Train Loss: 1.344467	Val Loss: 1.374715	Val Acc: 54.7
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 1.298336	Val Loss: 1.362788	Val Acc: 51.1
Train Epoch: 6 [23040/49000 (47%)]	Train Loss: 1.286560	Val Loss: 1.355443	Val Acc: 54.0
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 1.313078	Val Loss: 1.338855	Val Acc: 56.1
Train Epoch: 6 [28160/49000 (57%)]	Train Loss: 1.287912	Val Loss: 1.326834	Val Acc: 54.4
Train Epoch: 6 [30720/49000 (62%)]	Train Loss: 1.288567	Val Loss: 1.349734	Val Acc: 52.4
Train Epoch: 6 [33280/49000 (68%)]	Train Loss: 1.278269	Val Loss: 1.332846	Val Acc: 55.8
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 1.376626	Val Loss: 1.332144	Val Acc: 56.5
Train Epoch: 6 [38400/49000 (78%)]	Train Loss: 1.244256	Val Loss: 1.328985	Val Acc: 55.3
Train Epoch: 6 [40960/49000 (83%)]	Train Loss: 1.391680	Val Loss: 1.334168	Val Acc: 55.7
Train Epoch: 6 [43520/49000 (89%)]	Train Loss: 1.340290	Val Loss: 1.320475	Val Acc: 55.9
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.201855	Val Loss: 1.338267	Val Acc: 54.6
Train Epoch: 6 [48640/49000 (99%)]	Train Loss: 1.285747	Val Loss: 1.314505	Val Acc: 55.2
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 1.234306	Val Loss: 1.341442	Val Acc: 54.9
Train Epoch: 7 [2560/49000 (5%)]	Train Loss: 1.217064	Val Loss: 1.323593	Val Acc: 54.9
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 1.263417	Val Loss: 1.354973	Val Acc: 54.1
Train Epoch: 7 [7680/49000 (16%)]	Train Loss: 1.258168	Val Loss: 1.322221	Val Acc: 55.1
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 1.212067	Val Loss: 1.312211	Val Acc: 54.4
Train Epoch: 7 [12800/49000 (26%)]	Train Loss: 1.132742	Val Loss: 1.318913	Val Acc: 55.8
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 1.258347	Val Loss: 1.324027	Val Acc: 55.4
Train Epoch: 7 [17920/49000 (36%)]	Train Loss: 1.256454	Val Loss: 1.342037	Val Acc: 54.8
Train Epoch: 7 [20480/49000 (42%)]	Train Loss: 1.188226	Val Loss: 1.337970	Val Acc: 54.8
Train Epoch: 7 [23040/49000 (47%)]	Train Loss: 1.382796	Val Loss: 1.336960	Val Acc: 55.0
Train Epoch: 7 [25600/49000 (52%)]	Train Loss: 1.227477	Val Loss: 1.304330	Val Acc: 54.9
Train Epoch: 7 [28160/49000 (57%)]	Train Loss: 1.251307	Val Loss: 1.309959	Val Acc: 53.9
Train Epoch: 7 [30720/49000 (62%)]	Train Loss: 1.267339	Val Loss: 1.309172	Val Acc: 56.1
Train Epoch: 7 [33280/49000 (68%)]	Train Loss: 1.353989	Val Loss: 1.329807	Val Acc: 55.7
Train Epoch: 7 [35840/49000 (73%)]	Train Loss: 1.296374	Val Loss: 1.340807	Val Acc: 52.9
Train Epoch: 7 [38400/49000 (78%)]	Train Loss: 1.288122	Val Loss: 1.306707	Val Acc: 55.5
Train Epoch: 7 [40960/49000 (83%)]	Train Loss: 1.247427	Val Loss: 1.290799	Val Acc: 57.1
Train Epoch: 7 [43520/49000 (89%)]	Train Loss: 1.255503	Val Loss: 1.310943	Val Acc: 55.2
